Timestamp,WeatherStation,TemperatureAvg,TemperatureMax,TemperatureMin,WindSpeed
25.12.2020,CNK,35.0,47.0,22.0,7.88
25.12.2020,DDC,35.0,50.0,19.0,9.1
25.12.2020,GLD,31.0,47.0,15.0,10.81
25.12.2020,P28,35.0,50.0,19.0,5.51
25.12.2020,TOP,34.0,46.0,21.0,4.78
25.12.2020,ICT,35.0,48.0,21.0,7.57
25.12.2020,CVG,32.0,40.0,24.0,5.12
25.12.2020,JKL,39.0,47.0,31.0,1.34
25.12.2020,LEX,36.0,45.0,27.0,4.9
25.12.2020,SDF,36.0,44.0,28.0,3.84
25.12.2020,PAH,38.0,48.0,28.0,4.02
25.12.2020,BTR,59.0,68.0,48.0,5.27
25.12.2020,LCH,59.0,68.0,48.0,7.72
25.12.2020,MSY,57.0,65.0,49.0,6.14
25.12.2020,SHV,55.0,65.0,44.0,7.02
25.12.2020,ASD,56.0,66.0,46.0,4.38
25.12.2020,BGR,21.0,34.0,7.0,5.67
25.12.2020,CAR,18.0,28.0,8.0,6.2
25.12.2020,PWM,27.0,36.0,19.0,6.22
25.12.2020,BWI,36.0,45.0,26.0,3.42
25.12.2020,SBY,37.0,48.0,27.0,4.15
25.12.2020,BOS,34.0,41.0,27.0,8.72
25.12.2020,MQE,31.0,38.0,24.0,8.95
25.12.2020,ORH,29.0,35.0,22.0,9.21
25.12.2020,APN,28.0,34.0,22.0,8.62
25.12.2020,DTW,26.0,33.0,19.0,8.1
25.12.2020,FNT,27.0,32.0,22.0,9.08
25.12.2020,GRR,27.0,32.0,22.0,10.1
25.12.2020,HTL,26.0,31.0,20.0,8.01
25.12.2020,LAN,27.0,32.0,22.0,10.17
25.12.2020,MQT,23.0,30.0,15.0,0.0
25.12.2020,MKG,33.0,36.0,29.0,11.14
25.12.2020,ANJ,27.0,35.0,19.0,7.55
25.12.2020,DLH,25.0,33.0,16.0,13.5
25.12.2020,INL,19.0,31.0,7.0,7.84
25.12.2020,MSP,30.0,36.0,23.0,8.88
25.12.2020,RST,26.0,32.0,20.0,13.71
25.12.2020,STC,26.0,34.0,17.0,8.91
25.12.2020,GLH,47.0,57.0,36.0,7.61
25.12.2020,GWO,49.0,61.0,36.0,5.75
25.12.2020,GPT,56.0,64.0,47.0,7.07
25.12.2020,HBG,54.0,64.0,43.0,4.05
25.12.2020,JAN,52.0,63.0,41.0,6.17
25.12.2020,MEI,50.0,62.0,38.0,4.18
25.12.2020,TUP,47.0,57.0,36.0,5.21
25.12.2020,CGI,35.0,45.0,25.0,4.01
25.12.2020,COU,34.0,44.0,24.0,6.6
25.12.2020,MCI,33.0,43.0,23.0,7.87
25.12.2020,VIH,36.0,45.0,25.0,7.28
25.12.2020,SGF,39.0,49.0,28.0,7.7
25.12.2020,STJ,30.0,41.0,17.0,5.61
25.12.2020,STL,37.0,46.0,27.0,5.52
25.12.2020,BIL,25.0,31.0,18.0,13.92
25.12.2020,BTM,15.0,27.0,2.0,2.91
25.12.2020,CTB,22.0,30.0,13.0,14.88
25.12.2020,DLN,18.0,27.0,8.0,9.48
25.12.2020,GGW,22.0,30.0,14.0,10.54
25.12.2020,GTF,24.0,31.0,17.0,14.92
25.12.2020,HVR,25.0,31.0,19.0,16.61
25.12.2020,HLN,19.0,29.0,9.0,5.31
25.12.2020,GPI,22.0,30.0,14.0,5.8
25.12.2020,MLS,21.0,29.0,12.0,10.24
25.12.2020,MSO,20.0,28.0,11.0,1.84
25.12.2020,GRI,32.0,45.0,18.0,9.6
25.12.2020,LNK,32.0,44.0,19.0,7.71
25.12.2020,OFK,30.0,42.0,17.0,9.65
25.12.2020,LBF,29.0,49.0,10.0,5.8
25.12.2020,OMA,32.0,42.0,21.0,8.72
25.12.2020,BFF,30.0,46.0,13.0,6.74
25.12.2020,SNY,34.0,50.0,18.0,10.44
25.12.2020,VTN,26.0,41.0,10.0,8.32
25.12.2020,ELY,24.0,37.0,10.0,6.38
25.12.2020,P68,25.0,37.0,12.0,3.01
25.12.2020,LAS,46.0,53.0,39.0,2.48
25.12.2020,DRA,40.0,49.0,30.0,5.34
25.12.2020,RNO,33.0,41.0,24.0,4.02
25.12.2020,WMC,24.0,36.0,12.0,3.5
25.12.2020,CON,24.0,37.0,11.0,4.02
25.12.2020,MWN,10.0,16.0,3.0,47.2
25.12.2020,ACY,36.0,46.0,25.0,5.64
25.12.2020,EWR,36.0,43.0,28.0,6.61
25.12.2020,ABQ,39.0,48.0,28.0,5.72
25.12.2020,CAO,37.0,51.0,22.0,10.61
25.12.2020,ROW,42.0,58.0,26.0,3.78
25.12.2020,ALB,29.0,37.0,21.0,5.37
25.12.2020,BGM,25.0,30.0,19.0,5.51
25.12.2020,BUF,30.0,35.0,26.0,10.77
25.12.2020,GFL,25.0,34.0,15.0,3.61
25.12.2020,ISP,34.0,43.0,26.0,5.7
25.12.2020,LGA,39.0,44.0,33.0,6.8
25.12.2020,ROC,31.0,36.0,25.0,8.81
25.12.2020,SYR,28.0,35.0,22.0,6.0
25.12.2020,AVL,46.0,56.0,35.0,4.11
25.12.2020,HSE,50.0,55.0,44.0,7.32
25.12.2020,CLT,47.0,57.0,36.0,4.28
25.12.2020,GSO,43.0,52.0,34.0,4.51
25.12.2020,HKY,44.0,54.0,35.0,3.11
25.12.2020,RDU,45.0,55.0,35.0,3.84
25.12.2020,ILM,48.0,59.0,36.0,6.2
25.12.2020,BIS,21.0,31.0,11.0,10.31
25.12.2020,DIK,20.0,28.0,12.0,15.41
25.12.2020,FAR,25.0,34.0,17.0,12.41
25.12.2020,GFK,22.0,31.0,13.0,12.74
25.12.2020,ISN,20.0,29.0,13.0,8.2
25.12.2020,CAK,30.0,35.0,24.0,8.05
25.12.2020,CLE,32.0,37.0,27.0,8.8
25.12.2020,CMH,32.0,37.0,25.0,4.67
25.12.2020,DAY,29.0,36.0,22.0,6.84
25.12.2020,MFD,29.0,35.0,23.0,8.38
25.12.2020,TOL,26.0,32.0,19.0,7.8
25.12.2020,YNG,29.0,34.0,24.0,6.7
25.12.2020,GAG,40.0,58.0,21.0,8.1
25.12.2020,OKC,41.0,54.0,28.0,7.3
25.12.2020,PNC,37.0,51.0,24.0,5.58
25.12.2020,TUL,41.0,52.0,29.0,6.3
25.12.2020,AST,41.0,48.0,33.0,4.6
25.12.2020,BNO,12.0,27.0,-3.0,2.85
25.12.2020,EUG,36.0,43.0,29.0,4.54
25.12.2020,MFR,36.0,42.0,29.0,1.04
25.12.2020,PDT,32.0,40.0,25.0,5.35
25.12.2020,PDX,38.0,44.0,30.0,3.44
25.12.2020,RDM,25.0,39.0,11.0,3.27
25.12.2020,SLE,37.0,43.0,29.0,4.74
25.12.2020,ABE,32.0,42.0,22.0,4.72
25.12.2020,ERI,31.0,37.0,25.0,9.01
25.12.2020,MDT,32.0,42.0,23.0,2.94
25.12.2020,PHL,36.0,44.0,29.0,5.72
25.12.2020,PIT,32.0,38.0,26.0,5.04
25.12.2020,AVP,31.0,37.0,23.0,4.61
25.12.2020,IPT,30.0,37.0,21.0,2.12
25.12.2020,SJU,80.0,84.0,75.0,11.55
25.12.2020,PVD,33.0,41.0,25.0,5.18
25.12.2020,AND,48.0,58.0,38.0,4.62
25.12.2020,CHS,54.0,66.0,41.0,6.02
25.12.2020,CAE,51.0,62.0,39.0,3.88
25.12.2020,GSP,48.0,58.0,38.0,4.65
25.12.2020,ABR,22.0,32.0,11.0,11.91
25.12.2020,HON,25.0,35.0,14.0,9.58
25.12.2020,PIR,24.0,34.0,14.0,9.81
25.12.2020,RAP,22.0,35.0,9.0,8.12
25.12.2020,FSD,28.0,37.0,18.0,10.94
25.12.2020,TRI,42.0,51.0,32.0,1.77
25.12.2020,CHA,47.0,55.0,37.0,3.3
25.12.2020,CKV,39.0,48.0,29.0,3.85
25.12.2020,CSV,41.0,50.0,31.0,3.64
25.12.2020,TYS,43.0,51.0,35.0,3.05
25.12.2020,MEM,45.0,54.0,36.0,5.32
25.12.2020,BNA,44.0,54.0,34.0,5.58
25.12.2020,OQT,43.0,51.0,35.0,0.64
25.12.2020,ABI,48.0,61.0,36.0,6.95
25.12.2020,AMA,41.0,57.0,25.0,10.55
25.12.2020,AUS,58.0,68.0,47.0,8.34
25.12.2020,ATT,57.0,67.0,48.0,3.31
25.12.2020,BPT,60.0,70.0,50.0,7.67
25.12.2020,BRO,66.0,73.0,58.0,9.14
25.12.2020,CDS,46.0,60.0,31.0,6.01
25.12.2020,CLL,58.0,67.0,48.0,7.84
25.12.2020,CRP,61.0,68.0,53.0,10.37
25.12.2020,DHT,38.0,55.0,22.0,9.84
25.12.2020,DAL,52.0,61.0,42.0,6.64
25.12.2020,DFW,51.0,61.0,40.0,7.92
25.12.2020,DRT,55.0,65.0,45.0,5.34
25.12.2020,ELP,48.0,59.0,38.0,3.6
25.12.2020,FTW,51.0,62.0,40.0,7.22
25.12.2020,GLS,61.0,68.0,54.0,10.1
25.12.2020,HOU,62.0,70.0,53.0,7.08
25.12.2020,LBB,45.0,61.0,29.0,9.1
25.12.2020,MAF,48.0,61.0,34.0,6.95
25.12.2020,SJT,51.0,64.0,37.0,5.9
25.12.2020,SAT,58.0,67.0,48.0,7.38
25.12.2020,VCT,60.0,69.0,51.0,7.98
25.12.2020,ACT,53.0,64.0,42.0,7.88
25.12.2020,SPS,46.0,59.0,32.0,5.77
25.12.2020,SLC,30.0,36.0,23.0,2.65
25.12.2020,BCB,41.0,50.0,32.0,2.65
25.12.2020,BTV,28.0,35.0,21.0,8.88
25.12.2020,LYH,38.0,48.0,27.0,2.92
25.12.2020,ORF,43.0,49.0,36.0,6.61
25.12.2020,RIC,39.0,48.0,28.0,3.74
25.12.2020,ROA,41.0,50.0,32.0,2.65
25.12.2020,WAL,40.0,50.0,30.0,5.1
25.12.2020,DCA,39.0,47.0,31.0,4.3
25.12.2020,DEW,24.0,32.0,16.0,3.71
25.12.2020,EPH,26.0,33.0,18.0,5.94
25.12.2020,OLM,35.0,41.0,30.0,4.61
25.12.2020,UIL,38.0,45.0,30.0,3.52
25.12.2020,SEA,39.0,43.0,35.0,4.84
25.12.2020,GEG,27.0,33.0,20.0,7.37
25.12.2020,YKM,26.0,35.0,16.0,3.07
25.12.2020,BKW,37.0,45.0,28.0,5.3
25.12.2020,CRW,38.0,46.0,29.0,2.01
25.12.2020,EKN,37.0,46.0,28.0,2.45
25.12.2020,HTS,37.0,45.0,29.0,2.58
25.12.2020,GRB,26.0,34.0,18.0,9.0
25.12.2020,LSE,30.0,36.0,22.0,7.61
25.12.2020,MSN,26.0,32.0,19.0,6.88
25.12.2020,MKE,28.0,33.0,22.0,10.48
25.12.2020,CPR,27.0,37.0,16.0,15.61
25.12.2020,CYS,34.0,45.0,23.0,10.85
25.12.2020,LND,19.0,32.0,6.0,2.31
25.12.2020,RWL,27.0,37.0,17.0,13.72
25.12.2020,SHR,18.0,34.0,3.0,5.64
01.01.2021,BHM,54.0,64.0,45.0,6.28
01.01.2021,HSV,52.0,62.0,41.0,7.1
01.01.2021,MOB,62.0,71.0,53.0,6.33
01.01.2021,MGM,58.0,69.0,47.0,4.66
01.01.2021,ANC,20.0,27.0,12.0,2.45
01.01.2021,ANN,37.0,42.0,32.0,6.26
01.01.2021,BET,28.0,33.0,22.0,15.08
01.01.2021,BTT,6.0,14.0,-2.0,4.63
01.01.2021,CDB,36.0,40.0,32.0,15.33
01.01.2021,CDV,30.0,35.0,24.0,1.5
01.01.2021,BIG,9.0,17.0,0.0,7.35
01.01.2021,FAI,5.0,16.0,-5.0,5.3
01.01.2021,GKN,5.0,16.0,-6.0,0.8
01.01.2021,GST,60.0,60.0,60.0,5.93
01.01.2021,HOM,32.0,38.0,26.0,5.78
01.01.2021,ILI,24.0,31.0,16.0,6.45
01.01.2021,JNU,33.0,36.0,30.0,7.28
01.01.2021,ENA,20.0,28.0,11.0,4.15
01.01.2021,KTN,36.0,39.0,32.0,8.36
01.01.2021,AKN,30.0,36.0,23.0,6.06
01.01.2021,ADQ,32.0,38.0,25.0,6.93
01.01.2021,OTZ,12.0,20.0,4.0,14.63
01.01.2021,MCG,15.0,23.0,8.0,5.4
01.01.2021,OME,18.0,26.0,10.0,13.7
01.01.2021,ORT,-1.0,7.0,-9.0,2.04
01.01.2021,PAQ,18.0,25.0,9.0,4.28
01.01.2021,PSG,60.0,60.0,60.0,2.01
01.01.2021,PTI,0.0,0.0,0.0,0.0
01.01.2021,SYA,60.0,60.0,60.0,24.6
01.01.2021,SIT,38.0,42.0,34.0,6.4
01.01.2021,SGY,36.0,39.0,32.0,11.05
01.01.2021,SNP,35.0,40.0,29.0,19.76
01.01.2021,TKA,13.0,22.0,3.0,1.75
01.01.2021,TAL,10.0,17.0,3.0,6.65
01.01.2021,UNK,60.0,60.0,60.0,15.43
01.01.2021,BRW,0.0,7.0,-6.0,14.01
01.01.2021,WRG,60.0,60.0,60.0,4.36
01.01.2021,YAK,32.0,36.0,28.0,3.18
01.01.2021,DUG,48.0,60.0,36.0,2.61
01.01.2021,IGM,41.0,51.0,31.0,4.06
01.01.2021,PHX,57.0,68.0,46.0,1.8
01.01.2021,TUS,56.0,66.0,44.0,4.13
01.01.2021,INW,36.0,47.0,24.0,1.73
01.01.2021,FSM,48.0,61.0,35.0,4.45
01.01.2021,HRO,46.0,57.0,35.0,5.35
01.01.2021,LZK,50.0,57.0,43.0,0.0
01.01.2021,BFL,47.0,56.0,38.0,1.88
01.01.2021,BIH,35.0,50.0,19.0,2.75
01.01.2021,CCR,45.0,57.0,34.0,2.75
01.01.2021,EKA,44.0,52.0,35.0,0.0
01.01.2021,FAT,44.0,53.0,34.0,1.83
01.01.2021,HWD,48.0,58.0,38.0,3.18
01.01.2021,LGB,59.0,69.0,48.0,4.0
01.01.2021,LAX,60.0,69.0,50.0,5.21
01.01.2021,RBL,45.0,59.0,32.0,4.36
01.01.2021,RDD,44.0,59.0,29.0,2.53
01.01.2021,SAC,43.0,54.0,32.0,2.53
01.01.2021,SNS,51.0,61.0,40.0,5.4
01.01.2021,SAN,59.0,68.0,49.0,1.98
01.01.2021,SFO,48.0,55.0,41.0,2.98
01.01.2021,SDB,43.0,49.0,36.0,15.46
01.01.2021,SBA,52.0,63.0,40.0,1.53
01.01.2021,SMX,51.0,65.0,38.0,1.41
01.01.2021,SCK,43.0,55.0,30.0,1.98
01.01.2021,ALS,6.0,25.0,-11.0,0.8
01.01.2021,COS,34.0,49.0,19.0,3.03
01.01.2021,CAG,16.0,32.0,0.0,1.76
01.01.2021,DEN,34.0,49.0,18.0,4.65
01.01.2021,GJT,29.0,38.0,19.0,2.01
01.01.2021,PUB,36.0,53.0,19.0,8.85
01.01.2021,BDR,40.0,47.0,31.0,7.85
01.01.2021,BDL,34.0,42.0,25.0,6.05
01.01.2021,NWK,40.0,49.0,31.0,7.76
01.01.2021,ILG,40.0,49.0,31.0,7.76
01.01.2021,DAB,64.0,75.0,53.0,4.03
01.01.2021,FLL,72.0,78.0,66.0,8.61
01.01.2021,GNV,63.0,75.0,49.0,4.05
01.01.2021,JAX,60.0,72.0,47.0,4.35
01.01.2021,EYW,75.0,80.0,69.0,9.6
01.01.2021,MIA,74.0,81.0,66.0,7.3
01.01.2021,MCO,67.0,78.0,56.0,5.03
01.01.2021,PNS,63.0,71.0,55.0,6.18
01.01.2021,TLH,60.0,72.0,49.0,4.28
01.01.2021,TPA,68.0,78.0,59.0,4.15
01.01.2021,VRB,68.0,77.0,58.0,6.33
01.01.2021,PBI,70.0,78.0,62.0,8.58
01.01.2021,AMG,57.0,67.0,47.0,3.61
01.01.2021,AHN,51.0,60.0,42.0,4.78
01.01.2021,ATL,52.0,60.0,44.0,7.73
01.01.2021,AGS,53.0,63.0,43.0,4.85
01.01.2021,MCN,55.0,64.0,45.0,5.46
01.01.2021,SAV,57.0,67.0,48.0,5.23
01.01.2021,ITO,71.0,77.0,65.0,2.76
01.01.2021,HNL,75.0,80.0,70.0,11.13
01.01.2021,OGG,74.0,79.0,69.0,14.31
01.01.2021,MKK,75.0,81.0,68.0,12.83
01.01.2021,LIH,73.0,78.0,68.0,17.7
01.01.2021,BOI,16.0,25.0,7.0,3.88
01.01.2021,LWS,31.0,38.0,24.0,7.8
01.01.2021,PIH,13.0,24.0,1.0,4.56
01.01.2021,ORD,32.0,40.0,23.0,12.4
01.01.2021,MLI,34.0,44.0,24.0,10.71
01.01.2021,PIA,35.0,43.0,27.0,9.01
01.01.2021,UIN,37.0,46.0,27.0,9.8
01.01.2021,RFD,31.0,38.0,23.0,10.11
01.01.2021,SPI,38.0,47.0,28.0,9.81
01.01.2021,EVV,42.0,50.0,35.0,7.76
01.01.2021,FWA,36.0,42.0,29.0,13.68
01.01.2021,IND,39.0,46.0,30.0,12.25
01.01.2021,SBN,33.0,39.0,27.0,12.11
01.01.2021,CID,30.0,39.0,21.0,11.03
01.01.2021,DSM,35.0,44.0,25.0,11.45
01.01.2021,DBQ,26.0,33.0,20.0,12.13
01.01.2021,SUX,32.0,40.0,22.0,10.6
01.01.2021,ALO,29.0,36.0,22.0,10.55
01.01.2021,CNK,36.0,47.0,25.0,8.73
01.01.2021,DDC,36.0,50.0,22.0,8.66
01.01.2021,GLD,34.0,49.0,17.0,6.93
01.01.2021,P28,37.0,52.0,21.0,6.95
01.01.2021,TOP,37.0,52.0,23.0,5.95
01.01.2021,ICT,39.0,52.0,25.0,7.81
01.01.2021,CVG,41.0,49.0,32.0,11.11
01.01.2021,JKL,44.0,52.0,34.0,3.93
01.01.2021,LEX,43.0,52.0,34.0,11.48
01.01.2021,SDF,45.0,53.0,36.0,10.51
01.01.2021,PAH,45.0,53.0,35.0,6.4
01.01.2021,BTR,63.0,71.0,55.0,4.55
01.01.2021,LCH,64.0,70.0,57.0,6.36
01.01.2021,MSY,65.0,72.0,58.0,5.96
01.01.2021,SHV,60.0,69.0,51.0,6.28
01.01.2021,ASD,63.0,71.0,54.0,4.6
01.01.2021,BGR,27.0,36.0,17.0,4.36
01.01.2021,CAR,20.0,28.0,11.0,5.71
01.01.2021,PWM,31.0,40.0,21.0,6.36
01.01.2021,BWI,41.0,50.0,31.0,6.83
01.01.2021,SBY,42.0,51.0,32.0,6.65
01.01.2021,BOS,38.0,45.0,30.0,10.25
01.01.2021,MQE,35.0,43.0,26.0,11.7
01.01.2021,ORH,31.0,38.0,23.0,9.41
01.01.2021,APN,30.0,35.0,24.0,7.9
01.01.2021,DTW,37.0,43.0,30.0,12.55
01.01.2021,FNT,34.0,40.0,28.0,12.66
01.01.2021,GRR,33.0,38.0,27.0,12.38
01.01.2021,HTL,28.0,33.0,22.0,9.86
01.01.2021,LAN,34.0,39.0,28.0,13.33
01.01.2021,MQT,20.0,26.0,13.0,0.0
01.01.2021,MKG,34.0,39.0,28.0,11.9
01.01.2021,ANJ,26.0,33.0,19.0,7.1
01.01.2021,DLH,17.0,24.0,10.0,8.31
01.01.2021,INL,10.0,20.0,1.0,4.63
01.01.2021,MSP,26.0,33.0,19.0,9.95
01.01.2021,RST,23.0,31.0,15.0,14.41
01.01.2021,STC,23.0,30.0,16.0,9.78
01.01.2021,GLH,55.0,64.0,45.0,7.61
01.01.2021,GWO,55.0,66.0,43.0,6.51
01.01.2021,GPT,63.0,71.0,55.0,6.08
01.01.2021,HBG,61.0,71.0,51.0,3.71
01.01.2021,JAN,59.0,70.0,47.0,6.03
01.01.2021,MEI,59.0,71.0,47.0,5.08
01.01.2021,TUP,53.0,65.0,41.0,6.91
01.01.2021,CGI,42.0,51.0,33.0,8.26
01.01.2021,COU,40.0,51.0,29.0,8.53
01.01.2021,MCI,38.0,50.0,25.0,8.3
01.01.2021,VIH,41.0,54.0,28.0,8.08
01.01.2021,SGF,42.0,55.0,29.0,6.8
01.01.2021,STJ,36.0,49.0,22.0,8.36
01.01.2021,STL,43.0,54.0,32.0,8.76
01.01.2021,BIL,26.0,34.0,18.0,16.15
01.01.2021,BTM,13.0,27.0,-1.0,3.6
01.01.2021,CTB,23.0,31.0,14.0,21.86
01.01.2021,DLN,17.0,27.0,7.0,11.0
01.01.2021,GGW,18.0,29.0,7.0,10.26
01.01.2021,GTF,26.0,35.0,16.0,18.93
01.01.2021,HVR,23.0,34.0,12.0,13.55
01.01.2021,HLN,21.0,33.0,9.0,7.4
01.01.2021,GPI,20.0,29.0,11.0,4.35
01.01.2021,MLS,20.0,29.0,9.0,9.0
01.01.2021,MSO,19.0,28.0,10.0,2.98
01.01.2021,GRI,34.0,45.0,22.0,9.83
01.01.2021,LNK,33.0,44.0,21.0,8.66
01.01.2021,OFK,31.0,42.0,20.0,10.58
01.01.2021,LBF,33.0,48.0,16.0,7.73
01.01.2021,OMA,34.0,44.0,24.0,9.51
01.01.2021,BFF,29.0,44.0,14.0,6.5
01.01.2021,SNY,30.0,43.0,19.0,10.05
01.01.2021,VTN,27.0,41.0,14.0,11.1
01.01.2021,ELY,19.0,38.0,0.0,8.18
01.01.2021,P68,19.0,36.0,2.0,3.71
01.01.2021,LAS,45.0,53.0,36.0,1.71
01.01.2021,DRA,42.0,52.0,32.0,4.3
01.01.2021,RNO,34.0,46.0,21.0,0.65
01.01.2021,WMC,18.0,30.0,6.0,5.06
01.01.2021,CON,31.0,38.0,22.0,5.3
01.01.2021,MWN,11.0,21.0,0.0,47.56
01.01.2021,ACY,40.0,50.0,29.0,8.05
01.01.2021,EWR,39.0,47.0,32.0,8.73
01.01.2021,ABQ,36.0,46.0,26.0,1.9
01.01.2021,CAO,39.0,55.0,23.0,6.66
01.01.2021,ROW,42.0,58.0,26.0,2.0
01.01.2021,ALB,31.0,38.0,24.0,8.5
01.01.2021,BGM,29.0,35.0,23.0,8.9
01.01.2021,BUF,34.0,41.0,28.0,12.9
01.01.2021,GFL,29.0,38.0,20.0,4.71
01.01.2021,ISP,38.0,48.0,28.0,8.08
01.01.2021,LGA,42.0,48.0,35.0,10.3
01.01.2021,ROC,35.0,42.0,27.0,11.76
01.01.2021,SYR,32.0,40.0,24.0,11.03
01.01.2021,AVL,45.0,53.0,36.0,7.58
01.01.2021,HSE,57.0,64.0,50.0,8.28
01.01.2021,CLT,49.0,59.0,38.0,5.5
01.01.2021,GSO,46.0,55.0,36.0,7.61
01.01.2021,HKY,46.0,54.0,38.0,5.11
01.01.2021,RDU,48.0,58.0,37.0,5.66
01.01.2021,ILM,51.0,63.0,39.0,5.58
01.01.2021,BIS,16.0,26.0,6.0,11.18
01.01.2021,DIK,21.0,31.0,12.0,17.5
01.01.2021,FAR,21.0,30.0,12.0,9.4
01.01.2021,GFK,15.0,27.0,4.0,10.23
01.01.2021,ISN,15.0,24.0,5.0,11.45
01.01.2021,CAK,37.0,44.0,29.0,12.11
01.01.2021,CLE,39.0,46.0,31.0,12.95
01.01.2021,CMH,42.0,50.0,33.0,11.36
01.01.2021,DAY,39.0,47.0,31.0,14.01
01.01.2021,MFD,37.0,44.0,29.0,13.06
01.01.2021,TOL,35.0,42.0,28.0,12.06
01.01.2021,YNG,36.0,43.0,29.0,10.16
01.01.2021,GAG,39.0,55.0,22.0,7.66
01.01.2021,OKC,45.0,58.0,32.0,6.71
01.01.2021,PNC,40.0,56.0,24.0,5.05
01.01.2021,TUL,46.0,60.0,31.0,5.11
01.01.2021,AST,42.0,49.0,34.0,4.88
01.01.2021,BNO,9.0,22.0,-3.0,2.05
01.01.2021,EUG,38.0,44.0,31.0,4.86
01.01.2021,MFR,35.0,39.0,30.0,1.8
01.01.2021,PDT,34.0,41.0,27.0,5.96
01.01.2021,PDX,37.0,42.0,32.0,3.25
01.01.2021,RDM,27.0,40.0,15.0,3.73
01.01.2021,SLE,37.0,43.0,31.0,4.61
01.01.2021,ABE,36.0,44.0,27.0,6.71
01.01.2021,ERI,37.0,44.0,30.0,14.46
01.01.2021,MDT,38.0,46.0,30.0,7.0
01.01.2021,PHL,41.0,49.0,33.0,9.01
01.01.2021,PIT,38.0,47.0,30.0,9.71
01.01.2021,AVP,36.0,41.0,29.0,5.96
01.01.2021,IPT,36.0,43.0,29.0,6.26
01.01.2021,SJU,79.0,84.0,74.0,9.13
01.01.2021,PVD,37.0,47.0,27.0,7.65
01.01.2021,AND,50.0,58.0,41.0,6.41
01.01.2021,CHS,56.0,65.0,46.0,4.96
01.01.2021,CAE,52.0,62.0,42.0,5.48
01.01.2021,GSP,49.0,59.0,39.0,5.9
01.01.2021,ABR,21.0,31.0,12.0,12.05
01.01.2021,HON,24.0,33.0,15.0,12.53
01.01.2021,PIR,22.0,31.0,14.0,14.88
01.01.2021,RAP,23.0,35.0,11.0,7.21
01.01.2021,FSD,27.0,35.0,19.0,12.41
01.01.2021,TRI,42.0,52.0,31.0,4.95
01.01.2021,CHA,47.0,56.0,38.0,4.81
01.01.2021,CKV,46.0,55.0,37.0,7.8
01.01.2021,CSV,43.0,52.0,34.0,7.61
01.01.2021,TYS,46.0,56.0,36.0,7.35
01.01.2021,MEM,51.0,59.0,42.0,7.5
01.01.2021,BNA,50.0,59.0,39.0,8.23
01.01.2021,OQT,46.0,55.0,36.0,2.56
01.01.2021,ABI,54.0,65.0,42.0,5.78
01.01.2021,AMA,41.0,57.0,25.0,8.0
01.01.2021,AUS,65.0,75.0,55.0,7.48
01.01.2021,ATT,65.0,74.0,57.0,2.53
01.01.2021,BPT,66.0,73.0,59.0,6.16
01.01.2021,BRO,73.0,80.0,65.0,7.13
01.01.2021,CDS,47.0,60.0,34.0,6.18
01.01.2021,CLL,65.0,72.0,57.0,7.35
01.01.2021,CRP,69.0,75.0,62.0,8.05
01.01.2021,DHT,38.0,54.0,22.0,6.25
01.01.2021,DAL,61.0,69.0,52.0,5.2
01.01.2021,DFW,60.0,70.0,49.0,7.15
01.01.2021,DRT,61.0,69.0,53.0,3.83
01.01.2021,ELP,46.0,55.0,37.0,2.73
01.01.2021,FTW,59.0,70.0,48.0,6.66
01.01.2021,GLS,68.0,73.0,63.0,8.33
01.01.2021,HOU,67.0,73.0,61.0,6.7
01.01.2021,LBB,45.0,58.0,31.0,8.13
01.01.2021,MAF,52.0,65.0,40.0,7.3
01.01.2021,SJT,56.0,68.0,43.0,6.08
01.01.2021,SAT,66.0,73.0,58.0,6.85
01.01.2021,VCT,66.0,73.0,59.0,6.33
01.01.2021,ACT,60.0,70.0,50.0,5.81
01.01.2021,SPS,49.0,61.0,36.0,7.2
01.01.2021,SLC,18.0,27.0,10.0,1.56
01.01.2021,BCB,42.0,50.0,34.0,7.2
01.01.2021,BTV,29.0,37.0,21.0,9.01
